memberName,age,birthday
user1142,1142,1993-02-15
user1143,1143,1993-02-16
user1144,1144,1993-02-17
user1145,1145,1993-02-18
user1146,1146,1993-02-19
user1147,1147,1993-02-20
user1148,1148,1993-02-21
user1149,1149,1993-02-22
user1150,1150,1993-02-23
user1151,1151,1993-02-24
user1152,1152,1993-02-25
user1153,1153,1993-02-26
user1154,1154,1993-02-27
user1155,1155,1993-02-28
user1156,1156,1993-03-01
user1157,1157,1993-03-02
user1158,1158,1993-03-03
user1159,1159,1993-03-04
user1160,1160,1993-03-05
user1161,1161,1993-03-06
user1162,1162,1993-03-07
user1163,1163,1993-03-08
user1164,1164,1993-03-09
user1165,1165,1993-03-10
user1166,1166,1993-03-11
user1167,1167,1993-03-12
user1168,1168,1993-03-13
user1169,1169,1993-03-14
user1170,1170,1993-03-15
user1171,1171,1993-03-16
user1172,1172,1993-03-17
user1173,1173,1993-03-18
user1174,1174,1993-03-19
user1175,1175,1993-03-20
user1176,1176,1993-03-21
user1177,1177,1993-03-22
user1178,1178,1993-03-23
user1179,1179,1993-03-24
user1180,1180,1993-03-25
user1181,1181,1993-03-26
user1182,1182,1993-03-27
user1183,1183,1993-03-28
user1184,1184,1993-03-29
user1185,1185,1993-03-30
user1186,1186,1993-03-31
user1187,1187,1993-04-01
user1188,1188,1993-04-02
user1189,1189,1993-04-03
user1190,1190,1993-04-04
user1191,1191,1993-04-05
user1192,1192,1993-04-06
user1193,1193,1993-04-07
user1194,1194,1993-04-08
user1195,1195,1993-04-09
user1196,1196,1993-04-10
user1197,1197,1993-04-11
user1198,1198,1993-04-12
user1199,1199,1993-04-13
user1200,1200,1993-04-14
user1201,1201,1993-04-15
user1202,1202,1993-04-16
user1203,1203,1993-04-17
user1204,1204,1993-04-18
user1205,1205,1993-04-19
user1206,1206,1993-04-20
user1207,1207,1993-04-21
user1208,1208,1993-04-22
user1209,1209,1993-04-23
user1210,1210,1993-04-24
user1211,1211,1993-04-25
user1212,1212,1993-04-26
user1213,1213,1993-04-27
user1214,1214,1993-04-28
user1215,1215,1993-04-29
user1216,1216,1993-04-30
user1217,1217,1993-05-01
user1218,1218,1993-05-02
user1219,1219,1993-05-03
user1220,1220,1993-05-04
user1221,1221,1993-05-05
user1222,1222,1993-05-06
user1223,1223,1993-05-07
user1224,1224,1993-05-08
user1225,1225,1993-05-09
user1226,1226,1993-05-10
user1227,1227,1993-05-11
user1228,1228,1993-05-12
user1229,1229,1993-05-13
user1230,1230,1993-05-14
user1231,1231,1993-05-15
user1232,1232,1993-05-16
user1233,1233,1993-05-17
user1234,1234,1993-05-18
user1235,1235,1993-05-19
user1236,1236,1993-05-20
user1237,1237,1993-05-21
user1238,1238,1993-05-22
user1239,1239,1993-05-23
user1240,1240,1993-05-24
user1241,1241,1993-05-25
user1242,1242,1993-05-26
user1243,1243,1993-05-27
user1244,1244,1993-05-28
user1245,1245,1993-05-29
user1246,1246,1993-05-30
user1247,1247,1993-05-31
user1248,1248,1993-06-01
user1249,1249,1993-06-02
user1250,1250,1993-06-03
user1251,1251,1993-06-04
user1252,1252,1993-06-05
user1253,1253,1993-06-06
user1254,1254,1993-06-07
user1255,1255,1993-06-08
user1256,1256,1993-06-09
user1257,1257,1993-06-10
user1258,1258,1993-06-11
user1259,1259,1993-06-12
user1260,1260,1993-06-13
user1261,1261,1993-06-14
user1262,1262,1993-06-15
user1263,1263,1993-06-16
user1264,1264,1993-06-17
user1265,1265,1993-06-18
user1266,1266,1993-06-19
user1267,1267,1993-06-20
user1268,1268,1993-06-21
user1269,1269,1993-06-22
user1270,1270,1993-06-23
user1271,1271,1993-06-24
user1272,1272,1993-06-25
user1273,1273,1993-06-26
user1274,1274,1993-06-27
user1275,1275,1993-06-28
user1276,1276,1993-06-29
user1277,1277,1993-06-30
user1278,1278,1993-07-01
user1279,1279,1993-07-02
user1280,1280,1993-07-03
user1281,1281,1993-07-04
user1282,1282,1993-07-05
user1283,1283,1993-07-06
user1284,1284,1993-07-07
user1285,1285,1993-07-08
user1286,1286,1993-07-09
user1287,1287,1993-07-10
user1288,1288,1993-07-11
user1289,1289,1993-07-12
user1290,1290,1993-07-13
user1291,1291,1993-07-14
user1292,1292,1993-07-15
user1293,1293,1993-07-16
user1294,1294,1993-07-17
user1295,1295,1993-07-18
user1296,1296,1993-07-19
user1297,1297,1993-07-20
user1298,1298,1993-07-21
user1299,1299,1993-07-22
user1300,1300,1993-07-23
user1301,1301,1993-07-24
user1302,1302,1993-07-25
user1303,1303,1993-07-26
user1304,1304,1993-07-27
user1305,1305,1993-07-28
user1306,1306,1993-07-29
user1307,1307,1993-07-30
user1308,1308,1993-07-31
user1309,1309,1993-08-01
user1310,1310,1993-08-02
user1311,1311,1993-08-03
user1312,1312,1993-08-04
user1313,1313,1993-08-05
user1314,1314,1993-08-06
user1315,1315,1993-08-07
user1316,1316,1993-08-08
user1317,1317,1993-08-09
user1318,1318,1993-08-10
user1319,1319,1993-08-11
user1320,1320,1993-08-12
user1321,1321,1993-08-13
user1322,1322,1993-08-14
user1323,1323,1993-08-15
user1324,1324,1993-08-16
user1325,1325,1993-08-17
user1326,1326,1993-08-18
user1327,1327,1993-08-19
user1328,1328,1993-08-20
user1329,1329,1993-08-21
user1330,1330,1993-08-22
user1331,1331,1993-08-23
user1332,1332,1993-08-24
user1333,1333,1993-08-25
user1334,1334,1993-08-26
user1335,1335,1993-08-27
user1336,1336,1993-08-28
user1337,1337,1993-08-29
user1338,1338,1993-08-30
user1339,1339,1993-08-31
user1340,1340,1993-09-01
user1341,1341,1993-09-02
user1342,1342,1993-09-03
user1343,1343,1993-09-04
user1344,1344,1993-09-05
user1345,1345,1993-09-06
user1346,1346,1993-09-07
user1347,1347,1993-09-08
user1348,1348,1993-09-09
user1349,1349,1993-09-10
user1350,1350,1993-09-11
user1351,1351,1993-09-12
user1352,1352,1993-09-13
user1353,1353,1993-09-14
user1354,1354,1993-09-15
user1355,1355,1993-09-16
user1356,1356,1993-09-17
user1357,1357,1993-09-18
user1358,1358,1993-09-19
user1359,1359,1993-09-20
user1360,1360,1993-09-21
user1361,1361,1993-09-22
user1362,1362,1993-09-23
user1363,1363,1993-09-24
user1364,1364,1993-09-25
user1365,1365,1993-09-26
user1366,1366,1993-09-27
user1367,1367,1993-09-28
user1368,1368,1993-09-29
user1369,1369,1993-09-30
user1370,1370,1993-10-01
user1371,1371,1993-10-02
user1372,1372,1993-10-03
user1373,1373,1993-10-04
user1374,1374,1993-10-05
user1375,1375,1993-10-06
user1376,1376,1993-10-07
user1377,1377,1993-10-08
user1378,1378,1993-10-09
user1379,1379,1993-10-10
user1380,1380,1993-10-11
user1381,1381,1993-10-12
user1382,1382,1993-10-13
user1383,1383,1993-10-14
user1384,1384,1993-10-15
user1385,1385,1993-10-16
user1386,1386,1993-10-17
user1387,1387,1993-10-18
user1388,1388,1993-10-19
user1389,1389,1993-10-20
user1390,1390,1993-10-21
user1391,1391,1993-10-22
user1392,1392,1993-10-23
user1393,1393,1993-10-24
user1394,1394,1993-10-25
user1395,1395,1993-10-26
user1396,1396,1993-10-27
user1397,1397,1993-10-28
user1398,1398,1993-10-29
user1399,1399,1993-10-30
user1400,1400,1993-10-31
user1401,1401,1993-11-01
user1402,1402,1993-11-02
user1403,1403,1993-11-03
user1404,1404,1993-11-04
user1405,1405,1993-11-05
user1406,1406,1993-11-06
user1407,1407,1993-11-07
user1408,1408,1993-11-08
user1409,1409,1993-11-09
user1410,1410,1993-11-10
user1411,1411,1993-11-11
user1412,1412,1993-11-12
user1413,1413,1993-11-13
user1414,1414,1993-11-14
user1415,1415,1993-11-15
user1416,1416,1993-11-16
user1417,1417,1993-11-17
user1418,1418,1993-11-18
user1419,1419,1993-11-19
user1420,1420,1993-11-20
user1421,1421,1993-11-21
user1422,1422,1993-11-22
user1423,1423,1993-11-23
user1424,1424,1993-11-24
user1425,1425,1993-11-25
user1426,1426,1993-11-26
user1427,1427,1993-11-27
user1428,1428,1993-11-28
user1429,1429,1993-11-29
user1430,1430,1993-11-30
user1431,1431,1993-12-01
user1432,1432,1993-12-02
user1433,1433,1993-12-03
user1434,1434,1993-12-04
user1435,1435,1993-12-05
user1436,1436,1993-12-06
user1437,1437,1993-12-07
user1438,1438,1993-12-08
user1439,1439,1993-12-09
user1440,1440,1993-12-10
user1441,1441,1993-12-11
user1442,1442,1993-12-12
user1443,1443,1993-12-13
user1444,1444,1993-12-14
user1445,1445,1993-12-15
user1446,1446,1993-12-16
user1447,1447,1993-12-17
user1448,1448,1993-12-18
user1449,1449,1993-12-19
user1450,1450,1993-12-20
user1451,1451,1993-12-21
user1452,1452,1993-12-22
user1453,1453,1993-12-23
user1454,1454,1993-12-24
user1455,1455,1993-12-25
user1456,1456,1993-12-26
user1457,1457,1993-12-27
user1458,1458,1993-12-28
user1459,1459,1993-12-29
user1460,1460,1993-12-30
user1461,1461,1993-12-31
user1462,1462,1994-01-01
user1463,1463,1994-01-02
user1464,1464,1994-01-03
user1465,1465,1994-01-04
user1466,1466,1994-01-05
user1467,1467,1994-01-06
user1468,1468,1994-01-07
user1469,1469,1994-01-08
user1470,1470,1994-01-09
user1471,1471,1994-01-10
user1472,1472,1994-01-11
user1473,1473,1994-01-12
user1474,1474,1994-01-13
user1475,1475,1994-01-14
user1476,1476,1994-01-15
user1477,1477,1994-01-16
user1478,1478,1994-01-17
user1479,1479,1994-01-18
user1480,1480,1994-01-19
user1481,1481,1994-01-20
user1482,1482,1994-01-21
user1483,1483,1994-01-22
user1484,1484,1994-01-23
user1485,1485,1994-01-24
user1486,1486,1994-01-25
user1487,1487,1994-01-26
user1488,1488,1994-01-27
user1489,1489,1994-01-28
user1490,1490,1994-01-29
user1491,1491,1994-01-30
user1492,1492,1994-01-31
user1493,1493,1994-02-01
user1494,1494,1994-02-02
user1495,1495,1994-02-03
user1496,1496,1994-02-04
user1497,1497,1994-02-05
user1498,1498,1994-02-06
user1499,1499,1994-02-07
user1500,1500,1994-02-08
user1501,1501,1994-02-09
user1502,1502,1994-02-10
user1503,1503,1994-02-11
user1504,1504,1994-02-12
user1505,1505,1994-02-13
user1506,1506,1994-02-14
user1507,1507,1994-02-15
user1508,1508,1994-02-16
user1509,1509,1994-02-17
user1510,1510,1994-02-18
user1511,1511,1994-02-19
user1512,1512,1994-02-20
user1513,1513,1994-02-21
user1514,1514,1994-02-22
user1515,1515,1994-02-23
user1516,1516,1994-02-24
user1517,1517,1994-02-25
user1518,1518,1994-02-26
user1519,1519,1994-02-27
user1520,1520,1994-02-28
user1521,1521,1994-03-01
user1522,1522,1994-03-02
user1523,1523,1994-03-03
user1524,1524,1994-03-04
user1525,1525,1994-03-05
user1526,1526,1994-03-06
user1527,1527,1994-03-07
user1528,1528,1994-03-08
user1529,1529,1994-03-09
user1530,1530,1994-03-10
user1531,1531,1994-03-11
user1532,1532,1994-03-12
user1533,1533,1994-03-13
user1534,1534,1994-03-14
user1535,1535,1994-03-15
user1536,1536,1994-03-16
user1537,1537,1994-03-17
user1538,1538,1994-03-18
user1539,1539,1994-03-19
user1540,1540,1994-03-20
user1541,1541,1994-03-21
user1542,1542,1994-03-22
user1543,1543,1994-03-23
user1544,1544,1994-03-24
user1545,1545,1994-03-25
user1546,1546,1994-03-26
user1547,1547,1994-03-27
user1548,1548,1994-03-28
user1549,1549,1994-03-29
user1550,1550,1994-03-30
user1551,1551,1994-03-31
user1552,1552,1994-04-01
user1553,1553,1994-04-02
user1554,1554,1994-04-03
user1555,1555,1994-04-04
user1556,1556,1994-04-05
user1557,1557,1994-04-06
user1558,1558,1994-04-07
user1559,1559,1994-04-08
user1560,1560,1994-04-09
user1561,1561,1994-04-10
user1562,1562,1994-04-11
user1563,1563,1994-04-12
user1564,1564,1994-04-13
user1565,1565,1994-04-14
user1566,1566,1994-04-15
user1567,1567,1994-04-16
user1568,1568,1994-04-17
user1569,1569,1994-04-18
user1570,1570,1994-04-19
user1571,1571,1994-04-20
user1572,1572,1994-04-21
user1573,1573,1994-04-22
user1574,1574,1994-04-23
user1575,1575,1994-04-24
user1576,1576,1994-04-25
user1577,1577,1994-04-26
user1578,1578,1994-04-27
user1579,1579,1994-04-28
user1580,1580,1994-04-29
user1581,1581,1994-04-30
user1582,1582,1994-05-01
user1583,1583,1994-05-02
user1584,1584,1994-05-03
user1585,1585,1994-05-04
user1586,1586,1994-05-05
user1587,1587,1994-05-06
user1588,1588,1994-05-07
user1589,1589,1994-05-08
user1590,1590,1994-05-09
user1591,1591,1994-05-10
user1592,1592,1994-05-11
user1593,1593,1994-05-12
user1594,1594,1994-05-13
user1595,1595,1994-05-14
user1596,1596,1994-05-15
user1597,1597,1994-05-16
user1598,1598,1994-05-17
user1599,1599,1994-05-18
user1600,1600,1994-05-19
user1601,1601,1994-05-20
user1602,1602,1994-05-21
user1603,1603,1994-05-22
user1604,1604,1994-05-23
user1605,1605,1994-05-24
user1606,1606,1994-05-25
user1607,1607,1994-05-26
user1608,1608,1994-05-27
user1609,1609,1994-05-28
user1610,1610,1994-05-29
user1611,1611,1994-05-30
user1612,1612,1994-05-31
user1613,1613,1994-06-01
user1614,1614,1994-06-02
user1615,1615,1994-06-03
user1616,1616,1994-06-04
user1617,1617,1994-06-05
user1618,1618,1994-06-06
user1619,1619,1994-06-07
user1620,1620,1994-06-08
user1621,1621,1994-06-09
user1622,1622,1994-06-10
user1623,1623,1994-06-11
user1624,1624,1994-06-12
user1625,1625,1994-06-13
user1626,1626,1994-06-14
user1627,1627,1994-06-15
user1628,1628,1994-06-16
user1629,1629,1994-06-17
user1630,1630,1994-06-18
user1631,1631,1994-06-19
user1632,1632,1994-06-20
user1633,1633,1994-06-21
user1634,1634,1994-06-22
user1635,1635,1994-06-23
user1636,1636,1994-06-24
user1637,1637,1994-06-25
user1638,1638,1994-06-26
user1639,1639,1994-06-27
user1640,1640,1994-06-28
user1641,1641,1994-06-29
user1642,1642,1994-06-30
user1643,1643,1994-07-01
user1644,1644,1994-07-02
user1645,1645,1994-07-03
user1646,1646,1994-07-04
user1647,1647,1994-07-05
user1648,1648,1994-07-06
user1649,1649,1994-07-07
user1650,1650,1994-07-08
user1651,1651,1994-07-09
user1652,1652,1994-07-10
user1653,1653,1994-07-11
user1654,1654,1994-07-12
user1655,1655,1994-07-13
user1656,1656,1994-07-14
user1657,1657,1994-07-15
user1658,1658,1994-07-16
user1659,1659,1994-07-17
user1660,1660,1994-07-18
user1661,1661,1994-07-19
user1662,1662,1994-07-20
user1663,1663,1994-07-21
user1664,1664,1994-07-22
user1665,1665,1994-07-23
user1666,1666,1994-07-24
user1667,1667,1994-07-25
user1668,1668,1994-07-26
user1669,1669,1994-07-27
user1670,1670,1994-07-28
user1671,1671,1994-07-29
user1672,1672,1994-07-30
user1673,1673,1994-07-31
user1674,1674,1994-08-01
user1675,1675,1994-08-02
user1676,1676,1994-08-03
user1677,1677,1994-08-04
user1678,1678,1994-08-05
user1679,1679,1994-08-06
user1680,1680,1994-08-07
user1681,1681,1994-08-08
user1682,1682,1994-08-09
user1683,1683,1994-08-10
user1684,1684,1994-08-11
user1685,1685,1994-08-12
user1686,1686,1994-08-13
user1687,1687,1994-08-14
user1688,1688,1994-08-15
user1689,1689,1994-08-16
user1690,1690,1994-08-17
user1691,1691,1994-08-18
user1692,1692,1994-08-19
user1693,1693,1994-08-20
user1694,1694,1994-08-21
user1695,1695,1994-08-22
user1696,1696,1994-08-23
user1697,1697,1994-08-24
user1698,1698,1994-08-25
user1699,1699,1994-08-26
user1700,1700,1994-08-27
user1701,1701,1994-08-28
user1702,1702,1994-08-29
user1703,1703,1994-08-30
user1704,1704,1994-08-31
user1705,1705,1994-09-01
user1706,1706,1994-09-02
user1707,1707,1994-09-03
user1708,1708,1994-09-04
user1709,1709,1994-09-05
user1710,1710,1994-09-06
user1711,1711,1994-09-07
user1712,1712,1994-09-08
user1713,1713,1994-09-09
user1714,1714,1994-09-10
user1715,1715,1994-09-11
user1716,1716,1994-09-12
user1717,1717,1994-09-13
user1718,1718,1994-09-14
user1719,1719,1994-09-15
user1720,1720,1994-09-16
user1721,1721,1994-09-17
user1722,1722,1994-09-18
user1723,1723,1994-09-19
user1724,1724,1994-09-20
user1725,1725,1994-09-21
user1726,1726,1994-09-22
user1727,1727,1994-09-23
user1728,1728,1994-09-24
user1729,1729,1994-09-25
user1730,1730,1994-09-26
user1731,1731,1994-09-27
user1732,1732,1994-09-28
user1733,1733,1994-09-29
user1734,1734,1994-09-30
user1735,1735,1994-10-01
user1736,1736,1994-10-02
user1737,1737,1994-10-03
user1738,1738,1994-10-04
user1739,1739,1994-10-05
user1740,1740,1994-10-06
user1741,1741,1994-10-07
user1742,1742,1994-10-08
user1743,1743,1994-10-09
user1744,1744,1994-10-10
user1745,1745,1994-10-11
user1746,1746,1994-10-12
user1747,1747,1994-10-13
user1748,1748,1994-10-14
user1749,1749,1994-10-15
user1750,1750,1994-10-16
user1751,1751,1994-10-17
user1752,1752,1994-10-18
user1753,1753,1994-10-19
user1754,1754,1994-10-20
user1755,1755,1994-10-21
user1756,1756,1994-10-22
user1757,1757,1994-10-23
user1758,1758,1994-10-24
user1759,1759,1994-10-25
user1760,1760,1994-10-26
user1761,1761,1994-10-27
user1762,1762,1994-10-28
user1763,1763,1994-10-29
user1764,1764,1994-10-30
user1765,1765,1994-10-31
user1766,1766,1994-11-01
user1767,1767,1994-11-02
user1768,1768,1994-11-03
user1769,1769,1994-11-04
user1770,1770,1994-11-05
user1771,1771,1994-11-06
user1772,1772,1994-11-07
user1773,1773,1994-11-08
user1774,1774,1994-11-09
user1775,1775,1994-11-10
user1776,1776,1994-11-11
user1777,1777,1994-11-12
user1778,1778,1994-11-13
user1779,1779,1994-11-14
user1780,1780,1994-11-15
user1781,1781,1994-11-16
user1782,1782,1994-11-17
user1783,1783,1994-11-18
user1784,1784,1994-11-19
user1785,1785,1994-11-20
user1786,1786,1994-11-21
user1787,1787,1994-11-22
user1788,1788,1994-11-23
user1789,1789,1994-11-24
user1790,1790,1994-11-25
user1791,1791,1994-11-26
user1792,1792,1994-11-27
user1793,1793,1994-11-28
user1794,1794,1994-11-29
user1795,1795,1994-11-30
user1796,1796,1994-12-01
user1797,1797,1994-12-02
user1798,1798,1994-12-03
user1799,1799,1994-12-04
user1800,1800,1994-12-05
user1801,1801,1994-12-06
user1802,1802,1994-12-07
user1803,1803,1994-12-08
user1804,1804,1994-12-09
user1805,1805,1994-12-10
user1806,1806,1994-12-11
user1807,1807,1994-12-12
user1808,1808,1994-12-13
user1809,1809,1994-12-14
user1810,1810,1994-12-15
user1811,1811,1994-12-16
user1812,1812,1994-12-17
user1813,1813,1994-12-18
user1814,1814,1994-12-19
user1815,1815,1994-12-20
user1816,1816,1994-12-21
user1817,1817,1994-12-22
user1818,1818,1994-12-23
user1819,1819,1994-12-24
user1820,1820,1994-12-25
user1821,1821,1994-12-26
user1822,1822,1994-12-27
user1823,1823,1994-12-28
user1824,1824,1994-12-29
user1825,1825,1994-12-30
user1826,1826,1994-12-31
user1827,1827,1995-01-01
user1828,1828,1995-01-02
user1829,1829,1995-01-03
user1830,1830,1995-01-04
user1831,1831,1995-01-05
user1832,1832,1995-01-06
user1833,1833,1995-01-07
user1834,1834,1995-01-08
user1835,1835,1995-01-09
user1836,1836,1995-01-10
user1837,1837,1995-01-11
user1838,1838,1995-01-12
user1839,1839,1995-01-13
user1840,1840,1995-01-14
user1841,1841,1995-01-15
user1842,1842,1995-01-16
user1843,1843,1995-01-17
user1844,1844,1995-01-18
user1845,1845,1995-01-19
user1846,1846,1995-01-20
user1847,1847,1995-01-21
user1848,1848,1995-01-22
user1849,1849,1995-01-23
user1850,1850,1995-01-24
user1851,1851,1995-01-25
user1852,1852,1995-01-26
user1853,1853,1995-01-27
user1854,1854,1995-01-28
user1855,1855,1995-01-29
user1856,1856,1995-01-30
user1857,1857,1995-01-31
user1858,1858,1995-02-01
user1859,1859,1995-02-02
user1860,1860,1995-02-03
user1861,1861,1995-02-04
user1862,1862,1995-02-05
user1863,1863,1995-02-06
user1864,1864,1995-02-07
user1865,1865,1995-02-08
user1866,1866,1995-02-09
user1867,1867,1995-02-10
user1868,1868,1995-02-11
user1869,1869,1995-02-12
user1870,1870,1995-02-13
user1871,1871,1995-02-14
user1872,1872,1995-02-15
user1873,1873,1995-02-16
user1874,1874,1995-02-17
user1875,1875,1995-02-18
user1876,1876,1995-02-19
user1877,1877,1995-02-20
user1878,1878,1995-02-21
user1879,1879,1995-02-22
user1880,1880,1995-02-23
user1881,1881,1995-02-24
user1882,1882,1995-02-25
user1883,1883,1995-02-26
user1884,1884,1995-02-27
user1885,1885,1995-02-28
user1886,1886,1995-03-01
user1887,1887,1995-03-02
user1888,1888,1995-03-03
